# block_number expected_H error_H
9140 -0.44366585 0.00011848
9141 -0.44366565 0.00011847
9142 -0.44366621 0.00011846
9143 -0.44366760 0.00011845
9144 -0.44366726 0.00011844
9145 -0.44366814 0.00011843
9146 -0.44366748 0.00011842
9147 -0.44366668 0.00011841
9148 -0.44366679 0.00011840
9149 -0.44366532 0.00011839
9150 -0.44366715 0.00011839
9151 -0.44366747 0.00011838
9152 -0.44366838 0.00011837
9153 -0.44366833 0.00011836
9154 -0.44366894 0.00011835
9155 -0.44366643 0.00011836
9156 -0.44366608 0.00011835
9157 -0.44366700 0.00011834
9158 -0.44366577 0.00011833
9159 -0.44366557 0.00011832
9160 -0.44366695 0.00011831
9161 -0.44366439 0.00011833
9162 -0.44366535 0.00011832
9163 -0.44366545 0.00011831
9164 -0.44366402 0.00011830
9165 -0.44366365 0.00011829
9166 -0.44366453 0.00011828
9167 -0.44366229 0.00011829
9168 -0.44366243 0.00011828
9169 -0.44366189 0.00011826
9170 -0.44366072 0.00011826
9171 -0.44366186 0.00011825
9172 -0.44366194 0.00011824
9173 -0.44365935 0.00011825
9174 -0.44365908 0.00011824
9175 -0.44365870 0.00011823
9176 -0.44365686 0.00011823
9177 -0.44365783 0.00011822
9178 -0.44365565 0.00011823
9179 -0.44365489 0.00011822
9180 -0.44365611 0.00011821
9181 -0.44365618 0.00011820
9182 -0.44365471 0.00011819
9183 -0.44365344 0.00011819
9184 -0.44365370 0.00011818
9185 -0.44365483 0.00011817
9186 -0.44365427 0.00011816
9187 -0.44365330 0.00011815
9188 -0.44365125 0.00011815
9189 -0.44364869 0.00011817
9190 -0.44364645 0.00011818
9191 -0.44364628 0.00011816
9192 -0.44364364 0.00011818
9193 -0.44364326 0.00011817
9194 -0.44364057 0.00011819
9195 -0.44364020 0.00011817
9196 -0.44363823 0.00011818
9197 -0.44363678 0.00011817
9198 -0.44363650 0.00011816
9199 -0.44363684 0.00011815
9200 -0.44363697 0.00011814
9201 -0.44363674 0.00011812
9202 -0.44363390 0.00011814
9203 -0.44363376 0.00011813
9204 -0.44363549 0.00011813
9205 -0.44363450 0.00011812
9206 -0.44363508 0.00011811
9207 -0.44363636 0.00011811
9208 -0.44363674 0.00011809
9209 -0.44363819 0.00011809
9210 -0.44363866 0.00011808
9211 -0.44363852 0.00011806
9212 -0.44363954 0.00011806
9213 -0.44363924 0.00011804
9214 -0.44363918 0.00011803
9215 -0.44364021 0.00011802
9216 -0.44364156 0.00011802
9217 -0.44364259 0.00011801
9218 -0.44364256 0.00011800
9219 -0.44364106 0.00011799
9220 -0.44364214 0.00011799
9221 -0.44364448 0.00011800
9222 -0.44364530 0.00011799
9223 -0.44364643 0.00011798
9224 -0.44364605 0.00011797
9225 -0.44364536 0.00011796
9226 -0.44364513 0.00011794
9227 -0.44364509 0.00011793
9228 -0.44364183 0.00011796
9229 -0.44364113 0.00011795
9230 -0.44364175 0.00011794
9231 -0.44364273 0.00011793
9232 -0.44364115 0.00011793
9233 -0.44363840 0.00011795
9234 -0.44363864 0.00011794
9235 -0.44363933 0.00011793
9236 -0.44364003 0.00011791
9237 -0.44363875 0.00011791
9238 -0.44363810 0.00011790
9239 -0.44363859 0.00011789
9240 -0.44363892 0.00011787
9241 -0.44363952 0.00011786
9242 -0.44363893 0.00011785
9243 -0.44363695 0.00011786
9244 -0.44363522 0.00011786
9245 -0.44363408 0.00011785
9246 -0.44363507 0.00011784
9247 -0.44363484 0.00011783
9248 -0.44363404 0.00011782
9249 -0.44363429 0.00011780
9250 -0.44363537 0.00011780
9251 -0.44363733 0.00011780
9252 -0.44363684 0.00011779
9253 -0.44363653 0.00011778
9254 -0.44363627 0.00011776
9255 -0.44363762 0.00011776
9256 -0.44363738 0.00011775
9257 -0.44363686 0.00011773
9258 -0.44363547 0.00011773
9259 -0.44363701 0.00011773
9260 -0.44363706 0.00011771
9261 -0.44363528 0.00011772
9262 -0.44363422 0.00011771
9263 -0.44363255 0.00011771
9264 -0.44363231 0.00011769
9265 -0.44362900 0.00011773
9266 -0.44362988 0.00011772
9267 -0.44363035 0.00011771
9268 -0.44362856 0.00011771
9269 -0.44362810 0.00011770
9270 -0.44362747 0.00011768
9271 -0.44362585 0.00011768
9272 -0.44362451 0.00011768
9273 -0.44362427 0.00011767
9274 -0.44362258 0.00011767
9275 -0.44362207 0.00011765
9276 -0.44362351 0.00011765
9277 -0.44362491 0.00011765
9278 -0.44362741 0.00011766
9279 -0.44362771 0.00011765
9280 -0.44362749 0.00011763
9281 -0.44362692 0.00011762
9282 -0.44362723 0.00011761
9283 -0.44362834 0.00011760
9284 -0.44362854 0.00011759
9285 -0.44362957 0.00011758
9286 -0.44362722 0.00011759
9287 -0.44362751 0.00011758
9288 -0.44362933 0.00011758
9289 -0.44363035 0.00011758
9290 -0.44362999 0.00011756
9291 -0.44363078 0.00011755
9292 -0.44363198 0.00011755
9293 -0.44363227 0.00011753
9294 -0.44363284 0.00011752
9295 -0.44363432 0.00011752
9296 -0.44363454 0.00011751
9297 -0.44363456 0.00011749
9298 -0.44363427 0.00011748
9299 -0.44363567 0.00011748
9300 -0.44363460 0.00011747
9301 -0.44363395 0.00011746
9302 -0.44363360 0.00011745
9303 -0.44363583 0.00011746
9304 -0.44363618 0.00011744
9305 -0.44363569 0.00011743
9306 -0.44363732 0.00011743
9307 -0.44363677 0.00011742
9308 -0.44363674 0.00011741
9309 -0.44363560 0.00011740
9310 -0.44363634 0.00011739
9311 -0.44363712 0.00011738
9312 -0.44363767 0.00011737
9313 -0.44363615 0.00011737
9314 -0.44363691 0.00011736
9315 -0.44363654 0.00011734
9316 -0.44363531 0.00011734
9317 -0.44363391 0.00011733
9318 -0.44363415 0.00011732
9319 -0.44363628 0.00011733
9320 -0.44363733 0.00011732
9321 -0.44363938 0.00011732
9322 -0.44363734 0.00011733
9323 -0.44363661 0.00011732
9324 -0.44363617 0.00011731
9325 -0.44363562 0.00011730
9326 -0.44363603 0.00011728
9327 -0.44363683 0.00011727
9328 -0.44363668 0.00011726
9329 -0.44363473 0.00011727
9330 -0.44363734 0.00011728
9331 -0.44363765 0.00011727
9332 -0.44363938 0.00011727
9333 -0.44363982 0.00011726
9334 -0.44363931 0.00011725
9335 -0.44363923 0.00011723
9336 -0.44364036 0.00011723
9337 -0.44363872 0.00011723
9338 -0.44363387 0.00011731
9339 -0.44363447 0.00011730
9340 -0.44363630 0.00011731
9341 -0.44363729 0.00011730
9342 -0.44363897 0.00011730
9343 -0.44363739 0.00011729
9344 -0.44363786 0.00011728
9345 -0.44363758 0.00011727
9346 -0.44363501 0.00011729
9347 -0.44363377 0.00011728
9348 -0.44363575 0.00011728
9349 -0.44363766 0.00011729
9350 -0.44363755 0.00011727
9351 -0.44363859 0.00011727
9352 -0.44363656 0.00011727
9353 -0.44363707 0.00011726
9354 -0.44363730 0.00011725
9355 -0.44363568 0.00011725
9356 -0.44363500 0.00011724
9357 -0.44363188 0.00011727
9358 -0.44363039 0.00011726
9359 -0.44363189 0.00011726
9360 -0.44363226 0.00011725
9361 -0.44363352 0.00011724
9362 -0.44363469 0.00011724
9363 -0.44363427 0.00011722
9364 -0.44363490 0.00011721
9365 -0.44363526 0.00011720
9366 -0.44363603 0.00011719
9367 -0.44363527 0.00011718
9368 -0.44363354 0.00011718
9369 -0.44363198 0.00011718
9370 -0.44363141 0.00011717
9371 -0.44363094 0.00011716
9372 -0.44362863 0.00011717
9373 -0.44362942 0.00011716
9374 -0.44363029 0.00011715
9375 -0.44363118 0.00011714
9376 -0.44362828 0.00011716
9377 -0.44362674 0.00011716
9378 -0.44362735 0.00011715
9379 -0.44362363 0.00011719
9380 -0.44362328 0.00011718
9381 -0.44362365 0.00011717
9382 -0.44362395 0.00011716
9383 -0.44361988 0.00011722
9384 -0.44361700 0.00011724
9385 -0.44361777 0.00011723
9386 -0.44361830 0.00011722
9387 -0.44361421 0.00011728
9388 -0.44361424 0.00011726
9389 -0.44361470 0.00011725
9390 -0.44361439 0.00011724
9391 -0.44361249 0.00011724
9392 -0.44361214 0.00011723
9393 -0.44361218 0.00011722
9394 -0.44361304 0.00011721
9395 -0.44361252 0.00011720
9396 -0.44361286 0.00011719
9397 -0.44361568 0.00011721
9398 -0.44361772 0.00011721
9399 -0.44361922 0.00011721
9400 -0.44362106 0.00011721
9401 -0.44362320 0.00011722
9402 -0.44362296 0.00011721
9403 -0.44362461 0.00011721
9404 -0.44362479 0.00011719
9405 -0.44362432 0.00011718
9406 -0.44362343 0.00011717
9407 -0.44362286 0.00011716
9408 -0.44362351 0.00011715
9409 -0.44362109 0.00011716
9410 -0.44362083 0.00011715
9411 -0.44362096 0.00011714
9412 -0.44362090 0.00011713
9413 -0.44362250 0.00011713
9414 -0.44362208 0.00011711
9415 -0.44362032 0.00011712
9416 -0.44362140 0.00011711
9417 -0.44362070 0.00011710
9418 -0.44362033 0.00011709
9419 -0.44361937 0.00011708
9420 -0.44361982 0.00011707
9421 -0.44361840 0.00011706
9422 -0.44361879 0.00011705
9423 -0.44361872 0.00011704
9424 -0.44362043 0.00011704
9425 -0.44362006 0.00011703
9426 -0.44362044 0.00011701
9427 -0.44361768 0.00011703
9428 -0.44361621 0.00011703
9429 -0.44361508 0.00011702
9430 -0.44361602 0.00011702
9431 -0.44361583 0.00011700
9432 -0.44361596 0.00011699
9433 -0.44361654 0.00011698
9434 -0.44361927 0.00011700
9435 -0.44361934 0.00011699
9436 -0.44361913 0.00011698
9437 -0.44361569 0.00011701
9438 -0.44361602 0.00011700
9439 -0.44361730 0.00011700
9440 -0.44361888 0.00011699
9441 -0.44361912 0.00011698
9442 -0.44362062 0.00011698
9443 -0.44361976 0.00011697
9444 -0.44361765 0.00011698
9445 -0.44361969 0.00011698
9446 -0.44362004 0.00011697
9447 -0.44362120 0.00011696
9448 -0.44362187 0.00011695
9449 -0.44362201 0.00011694
9450 -0.44362195 0.00011693
9451 -0.44362085 0.00011692
9452 -0.44362048 0.00011691
9453 -0.44362102 0.00011690
9454 -0.44362126 0.00011689
9455 -0.44362063 0.00011688
9456 -0.44361880 0.00011688
9457 -0.44361945 0.00011687
9458 -0.44362156 0.00011687
9459 -0.44362426 0.00011689
9460 -0.44362077 0.00011693
9461 -0.44362183 0.00011693
9462 -0.44362225 0.00011691
9463 -0.44362330 0.00011691
9464 -0.44362589 0.00011692
9465 -0.44362426 0.00011692
9466 -0.44362475 0.00011691
9467 -0.44362531 0.00011690
9468 -0.44362671 0.00011690
9469 -0.44362669 0.00011688
9470 -0.44362754 0.00011687
9471 -0.44362861 0.00011687
9472 -0.44362684 0.00011687
9473 -0.44362675 0.00011685
9474 -0.44362834 0.00011685
9475 -0.44362837 0.00011684
9476 -0.44362825 0.00011683
9477 -0.44362723 0.00011682
9478 -0.44362461 0.00011684
9479 -0.44362156 0.00011687
9480 -0.44362210 0.00011685
9481 -0.44362204 0.00011684
9482 -0.44362053 0.00011684
9483 -0.44362125 0.00011683
9484 -0.44362120 0.00011682
9485 -0.44362118 0.00011680
9486 -0.44361946 0.00011680
9487 -0.44361891 0.00011679
9488 -0.44361913 0.00011678
9489 -0.44361911 0.00011677
9490 -0.44361969 0.00011676
9491 -0.44362164 0.00011676
9492 -0.44362216 0.00011675
9493 -0.44361917 0.00011678
9494 -0.44361916 0.00011676
9495 -0.44361642 0.00011678
9496 -0.44361811 0.00011678
9497 -0.44361794 0.00011677
9498 -0.44361910 0.00011677
9499 -0.44361929 0.00011675
9500 -0.44361949 0.00011674
9501 -0.44361915 0.00011673
9502 -0.44362008 0.00011672
9503 -0.44362135 0.00011672
9504 -0.44362120 0.00011670
9505 -0.44361966 0.00011670
9506 -0.44361995 0.00011669
9507 -0.44362032 0.00011668
9508 -0.44362121 0.00011667
9509 -0.44361983 0.00011667
9510 -0.44362050 0.00011665
9511 -0.44362230 0.00011666
9512 -0.44362197 0.00011664
9513 -0.44362136 0.00011663
9514 -0.44362268 0.00011663
9515 -0.44362344 0.00011662
9516 -0.44362430 0.00011661
9517 -0.44362396 0.00011660
9518 -0.44362415 0.00011659
9519 -0.44362413 0.00011657
9520 -0.44362391 0.00011656
9521 -0.44362316 0.00011655
9522 -0.44362340 0.00011654
9523 -0.44362366 0.00011653
9524 -0.44362372 0.00011652
9525 -0.44362340 0.00011650
9526 -0.44362274 0.00011649
9527 -0.44362259 0.00011648
9528 -0.44362211 0.00011647
9529 -0.44362204 0.00011646
9530 -0.44362048 0.00011646
9531 -0.44362110 0.00011645
9532 -0.44362313 0.00011645
9533 -0.44362399 0.00011644
9534 -0.44362356 0.00011643
9535 -0.44362304 0.00011642
9536 -0.44362342 0.00011641
9537 -0.44362031 0.00011644
9538 -0.44362001 0.00011643
9539 -0.44361872 0.00011642
9540 -0.44361954 0.00011641
9541 -0.44362007 0.00011640
9542 -0.44361906 0.00011639
9543 -0.44361736 0.00011639
9544 -0.44361490 0.00011641
9545 -0.44361503 0.00011639
9546 -0.44361455 0.00011638
9547 -0.44361393 0.00011637
9548 -0.44361545 0.00011637
9549 -0.44361602 0.00011636
9550 -0.44361365 0.00011637
9551 -0.44361389 0.00011636
9552 -0.44361539 0.00011636
9553 -0.44361764 0.00011637
9554 -0.44361697 0.00011636
9555 -0.44361721 0.00011634
9556 -0.44361640 0.00011634
9557 -0.44361576 0.00011632
9558 -0.44361745 0.00011632
9559 -0.44361760 0.00011631
9560 -0.44361648 0.00011631
9561 -0.44361444 0.00011631
9562 -0.44361604 0.00011631
9563 -0.44361500 0.00011630
9564 -0.44361672 0.00011630
9565 -0.44361668 0.00011629
9566 -0.44361747 0.00011628
9567 -0.44361920 0.00011628
9568 -0.44361884 0.00011627
9569 -0.44362022 0.00011627
9570 -0.44362132 0.00011626
9571 -0.44362130 0.00011625
9572 -0.44362138 0.00011624
9573 -0.44362329 0.00011624
9574 -0.44362271 0.00011623
9575 -0.44362177 0.00011622
9576 -0.44362221 0.00011621
9577 -0.44362306 0.00011620
9578 -0.44362246 0.00011619
9579 -0.44362206 0.00011618
9580 -0.44362100 0.00011617
9581 -0.44362060 0.00011616
9582 -0.44361969 0.00011615
9583 -0.44362099 0.00011615
9584 -0.44362215 0.00011614
9585 -0.44362178 0.00011613
9586 -0.44362279 0.00011612
9587 -0.44362169 0.00011611
9588 -0.44362183 0.00011610
9589 -0.44362040 0.00011610
9590 -0.44362112 0.00011609
9591 -0.44362090 0.00011608
9592 -0.44362139 0.00011607
9593 -0.44362210 0.00011606
9594 -0.44362324 0.00011605
9595 -0.44362370 0.00011604
9596 -0.44362419 0.00011603
9597 -0.44362430 0.00011601
9598 -0.44362631 0.00011602
9599 -0.44362796 0.00011602
9600 -0.44362654 0.00011602
9601 -0.44362701 0.00011600
9602 -0.44362766 0.00011599
9603 -0.44362747 0.00011598
9604 -0.44362767 0.00011597
9605 -0.44362762 0.00011596
9606 -0.44362840 0.00011595
9607 -0.44362843 0.00011594
9608 -0.44362732 0.00011593
9609 -0.44362652 0.00011592
9610 -0.44362842 0.00011592
9611 -0.44362562 0.00011595
9612 -0.44362549 0.00011593
9613 -0.44362504 0.00011592
9614 -0.44362616 0.00011592
9615 -0.44362546 0.00011591
9616 -0.44362547 0.00011589
9617 -0.44362425 0.00011589
9618 -0.44362151 0.00011591
9619 -0.44362026 0.00011590
9620 -0.44362111 0.00011590
9621 -0.44362155 0.00011588
9622 -0.44362149 0.00011587
9623 -0.44362039 0.00011587
9624 -0.44362227 0.00011587
9625 -0.44361974 0.00011588
9626 -0.44362182 0.00011589
9627 -0.44362355 0.00011589
9628 -0.44362374 0.00011588
9629 -0.44362310 0.00011587
9630 -0.44362422 0.00011586
9631 -0.44362547 0.00011586
9632 -0.44362381 0.00011586
9633 -0.44362067 0.00011589
9634 -0.44362224 0.00011589
9635 -0.44362306 0.00011588
9636 -0.44362280 0.00011587
9637 -0.44362346 0.00011585
9638 -0.44362313 0.00011584
9639 -0.44362102 0.00011585
9640 -0.44362065 0.00011584
9641 -0.44362140 0.00011583
9642 -0.44362215 0.00011582
9643 -0.44362394 0.00011582
9644 -0.44362336 0.00011581
9645 -0.44362453 0.00011581
9646 -0.44362360 0.00011580
9647 -0.44362375 0.00011578
9648 -0.44362166 0.00011579
9649 -0.44362134 0.00011578
9650 -0.44362189 0.00011577
9651 -0.44362196 0.00011576
9652 -0.44362192 0.00011575
9653 -0.44362222 0.00011573
9654 -0.44362349 0.00011573
9655 -0.44362413 0.00011572
9656 -0.44362357 0.00011571
9657 -0.44362477 0.00011570
9658 -0.44362440 0.00011569
9659 -0.44362749 0.00011572
9660 -0.44362739 0.00011571
9661 -0.44362884 0.00011571
9662 -0.44363064 0.00011571
9663 -0.44363343 0.00011573
9664 -0.44363237 0.00011572
9665 -0.44363062 0.00011572
9666 -0.44362953 0.00011572
9667 -0.44362845 0.00011571
9668 -0.44362601 0.00011572
9669 -0.44362678 0.00011571
9670 -0.44362586 0.00011571
9671 -0.44362527 0.00011569
9672 -0.44362695 0.00011570
9673 -0.44362779 0.00011569
9674 -0.44362908 0.00011568
9675 -0.44362899 0.00011567
9676 -0.44362966 0.00011566
9677 -0.44363017 0.00011565
9678 -0.44363033 0.00011564
9679 -0.44363212 0.00011564
9680 -0.44363354 0.00011564
9681 -0.44363157 0.00011564
9682 -0.44363118 0.00011563
9683 -0.44363094 0.00011562
9684 -0.44363173 0.00011561
9685 -0.44362935 0.00011562
9686 -0.44362922 0.00011561
9687 -0.44362796 0.00011560
9688 -0.44362826 0.00011559
9689 -0.44362843 0.00011558
9690 -0.44362938 0.00011557
9691 -0.44363052 0.00011557
9692 -0.44362911 0.00011556
9693 -0.44362799 0.00011556
9694 -0.44362898 0.00011555
9695 -0.44362902 0.00011554
9696 -0.44362937 0.00011553
9697 -0.44362908 0.00011551
9698 -0.44362884 0.00011550
9699 -0.44363004 0.00011550
9700 -0.44363109 0.00011549
9701 -0.44363187 0.00011548
9702 -0.44363149 0.00011547
9703 -0.44363289 0.00011547
9704 -0.44363409 0.00011546
9705 -0.44363563 0.00011546
9706 -0.44363513 0.00011545
9707 -0.44363367 0.00011544
9708 -0.44363301 0.00011543
9709 -0.44363122 0.00011544
9710 -0.44362824 0.00011546
9711 -0.44362624 0.00011547
9712 -0.44362743 0.00011546
9713 -0.44362892 0.00011546
9714 -0.44362893 0.00011545
9715 -0.44362991 0.00011544
9716 -0.44362899 0.00011543
9717 -0.44362963 0.00011542
9718 -0.44363067 0.00011542
9719 -0.44363168 0.00011541
9720 -0.44363067 0.00011540
9721 -0.44363190 0.00011540
9722 -0.44363202 0.00011538
9723 -0.44363103 0.00011538
9724 -0.44363224 0.00011537
9725 -0.44363197 0.00011536
9726 -0.44363316 0.00011535
9727 -0.44363322 0.00011534
9728 -0.44363244 0.00011533
9729 -0.44363393 0.00011533
9730 -0.44363452 0.00011532
9731 -0.44363454 0.00011531
9732 -0.44363227 0.00011532
9733 -0.44363241 0.00011531
9734 -0.44363262 0.00011529
9735 -0.44363221 0.00011528
9736 -0.44363387 0.00011528
9737 -0.44363372 0.00011527
9738 -0.44363447 0.00011526
9739 -0.44363425 0.00011525
9740 -0.44363416 0.00011524
9741 -0.44363578 0.00011524
9742 -0.44363534 0.00011523
9743 -0.44363589 0.00011522
9744 -0.44363735 0.00011521
9745 -0.44363795 0.00011520
9746 -0.44363616 0.00011521
9747 -0.44363603 0.00011519
9748 -0.44363574 0.00011518
9749 -0.44363758 0.00011519
9750 -0.44363997 0.00011520
9751 -0.44364131 0.00011519
9752 -0.44364089 0.00011518
9753 -0.44364067 0.00011517
9754 -0.44364137 0.00011516
9755 -0.44364162 0.00011515
9756 -0.44364142 0.00011514
9757 -0.44364193 0.00011513
9758 -0.44364315 0.00011512
9759 -0.44364526 0.00011513
9760 -0.44364541 0.00011512
9761 -0.44364547 0.00011511
9762 -0.44364252 0.00011513
9763 -0.44364068 0.00011514
9764 -0.44364077 0.00011512
9765 -0.44364112 0.00011511
9766 -0.44364155 0.00011510
9767 -0.44364130 0.00011509
9768 -0.44364082 0.00011508
9769 -0.44363939 0.00011508
9770 -0.44363929 0.00011507
9771 -0.44364153 0.00011508
9772 -0.44364096 0.00011506
9773 -0.44364290 0.00011507
9774 -0.44364217 0.00011506
9775 -0.44364211 0.00011505
9776 -0.44364233 0.00011504
9777 -0.44364349 0.00011503
9778 -0.44364406 0.00011502
9779 -0.44364584 0.00011502
9780 -0.44364592 0.00011501
9781 -0.44364616 0.00011500
9782 -0.44364592 0.00011499
9783 -0.44364562 0.00011498
9784 -0.44364583 0.00011496
9785 -0.44364519 0.00011495
9786 -0.44364566 0.00011494
9787 -0.44364624 0.00011493
9788 -0.44364394 0.00011495
9789 -0.44364459 0.00011494
9790 -0.44364515 0.00011492
9791 -0.44364440 0.00011492
9792 -0.44364431 0.00011490
9793 -0.44364567 0.00011490
9794 -0.44364621 0.00011489
9795 -0.44364611 0.00011488
9796 -0.44364648 0.00011487
9797 -0.44364705 0.00011486
9798 -0.44364748 0.00011485
9799 -0.44364774 0.00011483
9800 -0.44364803 0.00011482
9801 -0.44364886 0.00011481
9802 -0.44364743 0.00011481
9803 -0.44364697 0.00011480
9804 -0.44364737 0.00011479
9805 -0.44364736 0.00011478
9806 -0.44364886 0.00011478
9807 -0.44364907 0.00011476
9808 -0.44365241 0.00011480
9809 -0.44365216 0.00011479
9810 -0.44365377 0.00011479
9811 -0.44365462 0.00011478
9812 -0.44365327 0.00011478
9813 -0.44365428 0.00011477
9814 -0.44365366 0.00011476
9815 -0.44365481 0.00011475
9816 -0.44365370 0.00011475
9817 -0.44365534 0.00011475
9818 -0.44365585 0.00011474
9819 -0.44365668 0.00011473
9820 -0.44365729 0.00011472
9821 -0.44365814 0.00011471
9822 -0.44365780 0.00011470
9823 -0.44365660 0.00011469
9824 -0.44365524 0.00011469
9825 -0.44365327 0.00011469
9826 -0.44365359 0.00011468
9827 -0.44365157 0.00011469
9828 -0.44365155 0.00011468
9829 -0.44365138 0.00011467
9830 -0.44365107 0.00011465
9831 -0.44365195 0.00011465
9832 -0.44365212 0.00011464
9833 -0.44365247 0.00011462
9834 -0.44365360 0.00011462
9835 -0.44365259 0.00011461
9836 -0.44365244 0.00011460
9837 -0.44365286 0.00011459
9838 -0.44365397 0.00011458
9839 -0.44365090 0.00011461
9840 -0.44365083 0.00011460
9841 -0.44365102 0.00011459
9842 -0.44365216 0.00011458
9843 -0.44365444 0.00011459
9844 -0.44365510 0.00011458
9845 -0.44365676 0.00011458
9846 -0.44365885 0.00011459
9847 -0.44365972 0.00011458
9848 -0.44366019 0.00011457
9849 -0.44365938 0.00011456
9850 -0.44365754 0.00011457
9851 -0.44365865 0.00011456
9852 -0.44365728 0.00011456
9853 -0.44365700 0.00011455
9854 -0.44365530 0.00011455
9855 -0.44365309 0.00011456
9856 -0.44365241 0.00011455
9857 -0.44365174 0.00011454
9858 -0.44365132 0.00011453
9859 -0.44365075 0.00011452
9860 -0.44364716 0.00011456
9861 -0.44364734 0.00011455
9862 -0.44364663 0.00011454
9863 -0.44364731 0.00011453
9864 -0.44364644 0.00011452
9865 -0.44364711 0.00011451
9866 -0.44364872 0.00011451
9867 -0.44364931 0.00011450
9868 -0.44364934 0.00011449
9869 -0.44364939 0.00011448
9870 -0.44364987 0.00011447
9871 -0.44365087 0.00011446
9872 -0.44365045 0.00011445
9873 -0.44364952 0.00011444
