#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
         712  0.00012544   0.0999795  0.00497944
         713  0.00136896    0.100223  0.00497842
         714-1.15143e-15    0.100083  0.00497343
         715  0.00041664    0.100059  0.00496653
         716    0.000688    0.100112  0.00495987
         717           0   0.0999723  0.00495492
         718   6.336e-05   0.0998507  0.00494951
         719  0.00052416   0.0998576  0.00494263
         720-1.15143e-15   0.0997189  0.00493771
         721  0.00136896   0.0999604  0.00493676
         722      0.0012    0.100154  0.00493373
         723   6.336e-05    0.100033  0.00492839
         724  0.00170176    0.100365  0.00493275
         725  0.00172736    0.100703  0.00493752
         726  0.00235264    0.101213  0.00495692
         727           0    0.101074  0.00495206
         728           0    0.100935   0.0049472
         729  0.00012544    0.100831  0.00494151
         730   6.336e-05     0.10071  0.00493622
         731  0.00098496    0.100842  0.00493122
         732    0.000576    0.100861  0.00492452
         733  0.00080384    0.100943  0.00491848
         734  0.00136896    0.101178  0.00491742
         735  0.00018624    0.101091  0.00491149
         736   6.336e-05    0.100971  0.00490629
         737  0.00067584    0.101018  0.00489985
         738    0.001584     0.10131  0.00490193
         739   6.336e-05     0.10119  0.00489676
         740  0.00077056    0.101262  0.00489067
         741    0.000576     0.10128   0.0048841
         742           0    0.101144  0.00487943
         743  0.00139264    0.101383   0.0048787
         744  0.00052416    0.101387  0.00487214
         745    0.000304    0.101333  0.00486591
         746  0.00148736    0.101596  0.00486648
         747-1.15143e-15     0.10146  0.00486187
         748  0.00157696    0.101746  0.00486377
         749           0     0.10161  0.00485918
         750           0    0.101474  0.00485459
         751   6.336e-05    0.101356  0.00484956
         752           0    0.101221  0.00484499
         753           0    0.101087  0.00484042
         754  0.00102656    0.101225  0.00483597
         755-1.15143e-15    0.101091  0.00483142
         756-1.15143e-15    0.100957  0.00482688
         757  0.00137216    0.101187  0.00482594
         758  0.00062656    0.101218  0.00481968
         759  0.00012544    0.101118  0.00481437
         760  0.00024576     0.10105  0.00480853
         761   6.336e-05    0.100934  0.00480361
         762    0.001024     0.10107  0.00479924
         763  0.00047104    0.101061  0.00479296
         764           0    0.100929  0.00478851
         765   6.336e-05    0.100813  0.00478364
         766           0    0.100682   0.0047792
         767   6.336e-05    0.100567  0.00477435
         768           0    0.100436  0.00476993
         769           0    0.100305  0.00476551
         770  0.00089856    0.100409  0.00476044
         771           0    0.100278  0.00475605
         772  0.00094464    0.100393  0.00475127
         773  0.00012544    0.100296  0.00474612
         774    0.000304    0.100245  0.00474027
         775   6.336e-05    0.100132   0.0047355
         776    0.000304    0.100081  0.00472967
         777  0.00090304    0.100185  0.00472471
         778           0    0.100056   0.0047204
         779  0.00018624   0.0999752  0.00471502
         780  0.00047104   0.0999678  0.00470899
         781  0.00086016     0.10006  0.00470386
         782  0.00012544   0.0999642  0.00469882
         783  0.00159424    0.100244  0.00470113
         784-1.15143e-15    0.100116  0.00469687
         785  0.00024576    0.100051  0.00469134
         786  0.00012544   0.0999556  0.00468634
         787    0.001088    0.100105  0.00468277
         788  0.00012544     0.10001  0.00467779
         789   6.336e-05   0.0998992  0.00467317
         790  0.00018624   0.0998199  0.00466793
         791  0.00012544   0.0997254  0.00466298
         792           0   0.0995995   0.0046588
         793           0   0.0994739  0.00465461
         794  0.00036096   0.0994396  0.00464888
         795  0.00041664   0.0994193  0.00464307
         796   6.336e-05   0.0993103  0.00463852
         797           0   0.0991857  0.00463437
         798  0.00123136     0.09937  0.00463223
         799           0   0.0992457   0.0046281
         800   6.336e-05   0.0991374  0.00462358
         801           0   0.0990137  0.00461947
         802  0.00136896   0.0992316  0.00461884
         803  0.00018624   0.0991544  0.00461374
         804  0.00012544   0.0990623  0.00460892
         805  0.00012544   0.0989704  0.00460411
         806  0.00090304   0.0990717  0.00459951
         807           0   0.0989489  0.00459545
         808  0.00012544   0.0988575  0.00459067
         809   6.336e-05    0.098751  0.00458623
         810           0   0.0986291  0.00458219
         811  0.00018624   0.0985534  0.00457716
         812  0.00149184   0.0987994  0.00457814
         813    0.000304   0.0987527  0.00457275
         814  0.00126144   0.0989413  0.00457102
         815   6.336e-05   0.0988355  0.00456663
         816  0.00067584     0.09888  0.00456125
         817           0    0.098759  0.00455728
         818           0   0.0986382   0.0045533
         819  0.00052416   0.0986458  0.00454775
         820  0.00106176   0.0987845  0.00454432
         821  0.00077056   0.0988519  0.00453928
         822           0   0.0987316  0.00453535
         823  0.00141504   0.0989555  0.00453537
         824  0.00113344   0.0991105  0.00453251
         825   6.336e-05   0.0990058  0.00452823
         826   6.336e-05   0.0989012  0.00452395
         827  0.00094464   0.0990101  0.00451979
         828      0.0012   0.0991804  0.00451754
         829  0.00018624   0.0991057  0.00451271
         830-1.15143e-15   0.0989863  0.00450885
         831  0.00144384   0.0992146   0.0045092
         832           0   0.0990954  0.00450536
         833  0.00024576   0.0990354  0.00450035
         834           0   0.0989167  0.00449652
         835           0   0.0987982   0.0044927
         836           0     0.09868  0.00448888
         837  0.00012544   0.0985921  0.00448437
         838  0.00012544   0.0985044  0.00447988
         839   6.336e-05   0.0984021  0.00447571
         840   6.336e-05      0.0983  0.00447154
         841  0.00036096    0.098269  0.00446633
         842           0   0.0981523  0.00446255
         843  0.00157696     0.09841   0.0044647
         844  0.00047104    0.098405  0.00445941
         845  0.00018624   0.0983326  0.00445472
         846  0.00012544   0.0982461  0.00445029
         847  0.00012544   0.0981597  0.00444588
         848   6.336e-05   0.0980589  0.00444178
         849  0.00012544   0.0979729  0.00443738
         850    0.000304   0.0979292  0.00443237
         851           0   0.0978141  0.00442866
         852  0.00041664   0.0977971  0.00442349
         853  0.00561344   0.0989986  0.00457858
         854  0.00052416   0.0990055  0.00457322
         855  0.00090304   0.0991009  0.00456887
         856           0   0.0989851    0.004565
         857  0.00024576    0.098927  0.00456004
         858           0   0.0988117  0.00455618
         859   6.336e-05   0.0987114  0.00455198
         860   6.336e-05   0.0986113  0.00454779
         861           0   0.0984968  0.00454395
         862           0   0.0983826  0.00454011
         863           0   0.0982686  0.00453628
         864   6.336e-05   0.0981695  0.00453212
         865  0.00018624   0.0980991  0.00452742
         866    0.000576   0.0981188  0.00452224
         867  0.00109824    0.098259  0.00451919
         868  0.00052416   0.0982665  0.00451399
         869    0.000304   0.0982234  0.00450901
         870  0.00024576    0.098167  0.00450418
         871   6.336e-05   0.0980689  0.00450007
         872   6.336e-05   0.0979709  0.00449598
         873   6.336e-05   0.0978732  0.00449189
         874  0.00018624   0.0978039  0.00448729
         875    0.000576   0.0978237   0.0044822
         876  0.00149184   0.0980527  0.00448293
         877  0.00018624   0.0979833  0.00447835
         878    0.001344   0.0981779  0.00447748
         879  0.00122624   0.0983452  0.00447551
         880  0.00182016   0.0986471  0.00448059
         881           0   0.0985352  0.00447691
         882           0   0.0984234  0.00447322
         883  0.00086016   0.0985068  0.00446894
         884  0.00018624   0.0984375  0.00446442
         885    0.001024   0.0985577  0.00446099
         886           0   0.0984464  0.00445734
         887           0   0.0983355   0.0044537
         888  0.00012544    0.098253  0.00444945
         889    0.001344   0.0984448  0.00444858
         890           0   0.0983342  0.00444495
         891  0.00041664   0.0983174     0.00444
         892  0.00036096   0.0982881  0.00443511
         893  0.00152256    0.098519  0.00443616
         894    0.002224   0.0989063  0.00444807
         895           0   0.0987958  0.00444447
         896  0.00085504   0.0988764  0.00444024
         897  0.00113856   0.0990201  0.00443762
         898  0.00154816   0.0992546  0.00443887
         899  0.00225984   0.0996469  0.00445124
         900  0.00041664   0.0996288  0.00444633
         901           0   0.0995182  0.00444277
         902  0.00184576   0.0998172  0.00444789
         903  0.00063744   0.0998478  0.00444307
         904-1.15143e-15   0.0997373  0.00443952
         905  0.00036096   0.0997069  0.00443472
         906  0.00047104   0.0997008  0.00442983
         907  0.00041664   0.0996828  0.00442499
         908  0.00024576   0.0996271  0.00442046
         909    0.001456   0.0998379  0.00442062
         910  0.00036096   0.0998075  0.00441587
         911  0.00041664   0.0997894  0.00441106
         912  0.00024576   0.0997339  0.00440657
         913  0.00072384   0.0997832  0.00440202
         914  0.00012544   0.0997015  0.00439796
         915  0.00024576   0.0996463   0.0043935
         916  0.00041664   0.0996284  0.00438874
         917           0   0.0995198   0.0043853
         918           0   0.0994114  0.00438186
         919    0.000304   0.0993694   0.0043773
