#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       11947     -0.9168     -0.9745 0.000306551
       11948     -0.9624   -0.974499 0.000306527
       11949      -0.984   -0.974499 0.000306503
       11950     -0.9984   -0.974501 0.000306483
       11951          -1   -0.974504 0.000306465
       11952          -1   -0.974506 0.000306447
       11953      -0.976   -0.974506 0.000306421
       11954     -0.9624   -0.974505 0.000306397
       11955     -0.9192     -0.9745 0.000306407
       11956     -0.9704     -0.9745 0.000306381
       11957     -0.9568   -0.974498 0.000306359
       11958          -1   -0.974501 0.000306341
       11959     -0.9976   -0.974502 0.000306322
       11960     -0.9864   -0.974503 0.000306298
       11961          -1   -0.974506 0.000306279
       11962     -0.9984   -0.974508  0.00030626
       11963      -0.996   -0.974509  0.00030624
       11964     -0.9848    -0.97451 0.000306216
       11965     -0.9952   -0.974512 0.000306195
       11966      -0.984   -0.974513  0.00030617
       11967     -0.9944   -0.974514 0.000306149
       11968     -0.9944   -0.974516 0.000306128
       11969     -0.9936   -0.974518 0.000306107
       11970     -0.9336   -0.974514   0.0003061
       11971      -0.984   -0.974515 0.000306076
       11972      -0.988   -0.974516 0.000306052
       11973     -0.9976   -0.974518 0.000306033
       11974          -1    -0.97452 0.000306015
       11975     -0.9744    -0.97452 0.000305989
       11976      -0.948   -0.974518 0.000305971
       11977     -0.9928    -0.97452  0.00030595
       11978     -0.9568   -0.974518 0.000305928
       11979     -0.9328   -0.974515 0.000305922
       11980     -0.9792   -0.974515 0.000305897
       11981          -1   -0.974517 0.000305879
       11982     -0.9872   -0.974518 0.000305855
       11983     -0.9992    -0.97452 0.000305836
       11984     -0.9992   -0.974522 0.000305818
       11985          -1   -0.974524   0.0003058
       11986          -1   -0.974527 0.000305781
       11987     -0.9984   -0.974529 0.000305762
       11988     -0.9816   -0.974529 0.000305738
       11989     -0.9392   -0.974526 0.000305726
       11990          -1   -0.974528 0.000305708
       11991          -1    -0.97453  0.00030569
       11992          -1   -0.974533 0.000305672
       11993          -1   -0.974535 0.000305654
       11994     -0.9208    -0.97453 0.000305661
       11995     -0.9192   -0.974526  0.00030567
       11996     -0.9168   -0.974521 0.000305683
       11997       -0.92   -0.974516 0.000305691
       11998     -0.9192   -0.974512   0.0003057
       11999     -0.9128   -0.974506 0.000305718
       12000     -0.9776   -0.974507 0.000305693
       12001     -0.9304   -0.974503 0.000305689
       12002      -0.916   -0.974498 0.000305703
       12003       -0.92   -0.974494 0.000305711
       12004     -0.9688   -0.974493 0.000305686
       12005          -1   -0.974495 0.000305668
       12006          -1   -0.974497  0.00030565
       12007      -0.972   -0.974497 0.000305624
       12008      -0.908   -0.974492 0.000305649
       12009     -0.9104   -0.974486  0.00030567
       12010     -0.9176   -0.974482 0.000305682
       12011     -0.9192   -0.974477 0.000305691
       12012     -0.9168   -0.974472 0.000305703
       12013       -0.92   -0.974468 0.000305711
       12014      -0.976   -0.974468 0.000305686
       12015     -0.9968    -0.97447 0.000305666
       12016     -0.9992   -0.974472 0.000305647
       12017          -1   -0.974474 0.000305629
       12018          -1   -0.974476 0.000305611
       12019     -0.9568   -0.974474 0.000305589
       12020     -0.9696   -0.974474 0.000305564
       12021     -0.9472   -0.974472 0.000305547
       12022          -1   -0.974474 0.000305529
       12023     -0.9976   -0.974476  0.00030551
       12024     -0.9936   -0.974477 0.000305489
       12025      -0.964   -0.974477 0.000305464
       12026       -0.92   -0.974472 0.000305473
       12027     -0.9072   -0.974466 0.000305498
       12028      -0.912   -0.974461 0.000305517
       12029     -0.9592    -0.97446 0.000305494
       12030     -0.9992   -0.974462 0.000305476
       12031          -1   -0.974464 0.000305458
       12032     -0.9992   -0.974466  0.00030544
       12033     -0.9984   -0.974468 0.000305421
       12034     -0.9984    -0.97447 0.000305402
       12035          -1   -0.974472 0.000305384
       12036          -1   -0.974474 0.000305366
       12037     -0.9968   -0.974476 0.000305346
       12038     -0.9888   -0.974477 0.000305323
       12039     -0.9184   -0.974473 0.000305333
       12040     -0.9168   -0.974468 0.000305345
       12041       -0.92   -0.974464 0.000305353
       12042     -0.9184   -0.974459 0.000305364
       12043     -0.9336   -0.974455 0.000305357
       12044     -0.9936   -0.974457 0.000305336
       12045     -0.9992   -0.974459 0.000305317
       12046     -0.9976   -0.974461 0.000305298
       12047          -1   -0.974463  0.00030528
       12048          -1   -0.974465 0.000305262
       12049     -0.9992   -0.974467 0.000305244
       12050          -1   -0.974469 0.000305226
       12051          -1   -0.974472 0.000305208
       12052     -0.9952   -0.974473 0.000305187
       12053     -0.9728   -0.974473 0.000305162
       12054      -0.984   -0.974474 0.000305138
       12055      -0.924    -0.97447 0.000305141
       12056          -1   -0.974472 0.000305123
       12057     -0.9944   -0.974474 0.000305102
       12058     -0.9992   -0.974476 0.000305084
       12059     -0.9952   -0.974477 0.000305063
       12060     -0.9752   -0.974477 0.000305038
       12061     -0.9504   -0.974475 0.000305019
       12062     -0.9536   -0.974474 0.000304999
       12063     -0.9992   -0.974476 0.000304981
       12064     -0.9984   -0.974478 0.000304962
       12065     -0.9928   -0.974479  0.00030494
       12066     -0.9968   -0.974481 0.000304921
       12067          -1   -0.974483 0.000304903
       12068     -0.9992   -0.974485 0.000304884
       12069     -0.9592   -0.974484 0.000304862
       12070       -0.92   -0.974479  0.00030487
       12071     -0.9176   -0.974475 0.000304881
       12072     -0.9208    -0.97447 0.000304888
       12073     -0.9896   -0.974471 0.000304865
       12074     -0.9944   -0.974473 0.000304845
       12075     -0.9936   -0.974475 0.000304824
       12076     -0.9992   -0.974477 0.000304805
       12077     -0.9984   -0.974479 0.000304786
       12078     -0.9976   -0.974481 0.000304767
       12079     -0.9984   -0.974483 0.000304748
       12080          -1   -0.974485  0.00030473
       12081          -1   -0.974487 0.000304713
       12082     -0.9984   -0.974489 0.000304694
       12083     -0.9952   -0.974491 0.000304673
       12084          -1   -0.974493 0.000304655
       12085     -0.9848   -0.974494 0.000304631
       12086        -0.9   -0.974487 0.000304669
       12087     -0.9528   -0.974486 0.000304649
       12088     -0.9904   -0.974487 0.000304626
       12089      -0.928   -0.974483 0.000304625
       12090      -0.912   -0.974478 0.000304644
       12091      -0.908   -0.974472 0.000304668
       12092     -0.9144   -0.974467 0.000304684
       12093     -0.9144   -0.974462 0.000304699
       12094     -0.9152   -0.974458 0.000304713
       12095      -0.972   -0.974457 0.000304688
       12096          -1   -0.974459  0.00030467
       12097     -0.9224   -0.974455 0.000304675
       12098     -0.9192   -0.974451 0.000304684
       12099     -0.9184   -0.974446 0.000304695
       12100       -0.92   -0.974441 0.000304703
       12101       -0.92   -0.974437 0.000304711
       12102     -0.9792   -0.974437 0.000304686
       12103          -1   -0.974439 0.000304668
       12104     -0.9936   -0.974441 0.000304647
       12105     -0.9968   -0.974443 0.000304627
       12106     -0.9984   -0.974445 0.000304608
       12107          -1   -0.974447 0.000304591
       12108     -0.9976   -0.974449 0.000304571
       12109     -0.9976   -0.974451 0.000304552
       12110          -1   -0.974453 0.000304534
       12111     -0.9984   -0.974455 0.000304516
       12112     -0.9968   -0.974457 0.000304496
       12113          -1   -0.974459 0.000304478
       12114          -1   -0.974461 0.000304461
       12115          -1   -0.974463 0.000304443
       12116     -0.9984   -0.974465 0.000304424
       12117     -0.9976   -0.974467 0.000304405
       12118     -0.9992   -0.974469 0.000304387
       12119     -0.9936   -0.974471 0.000304366
       12120          -1   -0.974473 0.000304348
       12121     -0.9888   -0.974474 0.000304325
       12122          -1   -0.974476 0.000304307
       12123          -1   -0.974478 0.000304289
       12124          -1    -0.97448 0.000304271
       12125     -0.9656   -0.974479 0.000304247
       12126       -0.92   -0.974475 0.000304255
       12127     -0.9168    -0.97447 0.000304267
       12128     -0.8856   -0.974463 0.000304331
       12129     -0.9048   -0.974457  0.00030436
       12130       -0.92   -0.974453 0.000304368
       12131       -0.92   -0.974448 0.000304376
       12132     -0.9072   -0.974443 0.000304401
       12133      -0.996   -0.974444 0.000304381
       12134          -1   -0.974446 0.000304363
       12135     -0.9984   -0.974448 0.000304345
       12136     -0.9528   -0.974447 0.000304325
       12137      -0.964   -0.974446 0.000304301
       12138          -1   -0.974448 0.000304283
       12139          -1    -0.97445 0.000304265
       12140     -0.9984   -0.974452 0.000304247
       12141     -0.9992   -0.974454 0.000304228
       12142     -0.9952   -0.974456 0.000304208
       12143     -0.9976   -0.974458 0.000304189
       12144     -0.9984    -0.97446  0.00030417
       12145     -0.9984   -0.974462 0.000304152
       12146          -1   -0.974464 0.000304134
       12147     -0.9984   -0.974466 0.000304115
       12148          -1   -0.974468 0.000304098
       12149     -0.9928   -0.974469 0.000304076
       12150     -0.9992   -0.974471 0.000304058
       12151     -0.9696   -0.974471 0.000304033
       12152     -0.9728   -0.974471 0.000304008
       12153     -0.9984   -0.974473  0.00030399
       12154          -1   -0.974475 0.000303972
       12155     -0.9864   -0.974476 0.000303949
       12156     -0.9976   -0.974478 0.000303929
       12157     -0.9952   -0.974479 0.000303909
       12158          -1   -0.974482 0.000303892
       12159      -0.988   -0.974483 0.000303869
       12160     -0.9992   -0.974485  0.00030385
       12161     -0.9592   -0.974483 0.000303828
       12162     -0.9624   -0.974482 0.000303805
       12163     -0.9696   -0.974482  0.00030378
       12164     -0.9856   -0.974483 0.000303756
       12165     -0.9992   -0.974485 0.000303738
       12166     -0.9904   -0.974486 0.000303716
       12167          -1   -0.974488 0.000303698
       12168     -0.9984    -0.97449  0.00030368
       12169          -1   -0.974492 0.000303662
       12170     -0.9312   -0.974489 0.000303658
       12171       -0.92   -0.974484 0.000303666
       12172     -0.9136   -0.974479 0.000303682
       12173     -0.8968   -0.974473 0.000303724
       12174     -0.9696   -0.974473   0.0003037
       12175     -0.9992   -0.974475 0.000303681
       12176          -1   -0.974477 0.000303664
       12177          -1   -0.974479 0.000303646
       12178     -0.9944    -0.97448 0.000303625
       12179     -0.9984   -0.974482 0.000303607
       12180     -0.9584   -0.974481 0.000303585
       12181     -0.8688   -0.974472 0.000303684
       12182       -0.92   -0.974468 0.000303692
       12183     -0.9384   -0.974465 0.000303681
       12184          -1   -0.974467 0.000303664
       12185     -0.9944   -0.974469 0.000303643
       12186     -0.9992   -0.974471 0.000303625
       12187     -0.9992   -0.974473 0.000303607
       12188          -1   -0.974475 0.000303589
       12189     -0.9928   -0.974476 0.000303568
       12190          -1   -0.974478  0.00030355
       12191     -0.9944    -0.97448  0.00030353
       12192     -0.9328   -0.974477 0.000303524
       12193     -0.9192   -0.974472 0.000303533
       12194     -0.9192   -0.974468 0.000303542
       12195     -0.9432   -0.974465 0.000303528
       12196          -1   -0.974467  0.00030351
       12197     -0.9904   -0.974468 0.000303488
       12198     -0.9952    -0.97447 0.000303468
       12199     -0.9384   -0.974467 0.000303458
       12200       -0.96   -0.974466 0.000303435
       12201     -0.9992   -0.974468 0.000303417
       12202     -0.9976    -0.97447 0.000303398
       12203     -0.9848   -0.974471 0.000303374
       12204     -0.9616    -0.97447 0.000303351
       12205          -1   -0.974472 0.000303334
       12206     -0.9328   -0.974468 0.000303328
       12207     -0.9984    -0.97447  0.00030331
       12208     -0.9984   -0.974472 0.000303291
       12209          -1   -0.974474 0.000303273
       12210          -1   -0.974477 0.000303256
       12211     -0.9704   -0.974476 0.000303231
       12212     -0.9176   -0.974472 0.000303242
       12213     -0.9104   -0.974466 0.000303263
       12214       -0.92   -0.974462 0.000303271
       12215     -0.9064   -0.974456 0.000303297
       12216     -0.9536   -0.974455 0.000303277
       12217      -0.992   -0.974456 0.000303255
       12218     -0.9976   -0.974458 0.000303237
       12219     -0.9992    -0.97446 0.000303219
       12220     -0.9968   -0.974462 0.000303199
       12221          -1   -0.974464 0.000303182
       12222      -0.984   -0.974465 0.000303158
       12223     -0.9968   -0.974466 0.000303139
       12224          -1   -0.974469 0.000303121
       12225     -0.9872    -0.97447 0.000303098
       12226     -0.9944   -0.974471 0.000303077
       12227      -0.932   -0.974468 0.000303073
       12228     -0.9568   -0.974466 0.000303051
       12229     -0.9192   -0.974462  0.00030306
       12230     -0.9472    -0.97446 0.000303044
       12231          -1   -0.974462 0.000303026
       12232     -0.9984   -0.974464 0.000303008
       12233          -1   -0.974466  0.00030299
       12234      -0.988   -0.974467 0.000302967
       12235     -0.9944   -0.974468 0.000302947
       12236      -0.972   -0.974468 0.000302922
       12237     -0.9176   -0.974464 0.000302933
       12238       -0.92   -0.974459 0.000302941
       12239       -0.92   -0.974455 0.000302949
       12240       -0.92    -0.97445 0.000302957
       12241     -0.9192   -0.974446 0.000302966
       12242      -0.984   -0.974446 0.000302942
       12243     -0.9928   -0.974448 0.000302921
       12244     -0.9936    -0.97445   0.0003029
       12245     -0.9904   -0.974451 0.000302878
       12246       -0.92   -0.974446 0.000302886
       12247     -0.9992   -0.974448 0.000302868
       12248          -1    -0.97445 0.000302851
       12249     -0.9952   -0.974452 0.000302831
       12250     -0.9608   -0.974451 0.000302808
       12251     -0.9992   -0.974453  0.00030279
       12252          -1   -0.974455 0.000302772
       12253     -0.9992   -0.974457 0.000302755
       12254     -0.9976   -0.974459 0.000302736
       12255          -1   -0.974461 0.000302718
       12256     -0.9928   -0.974463 0.000302697
       12257     -0.9848   -0.974464 0.000302674
       12258      -0.996   -0.974465 0.000302654
       12259          -1   -0.974467 0.000302637
       12260     -0.9992   -0.974469 0.000302619
       12261          -1   -0.974471 0.000302601
       12262     -0.9696   -0.974471 0.000302577
       12263          -1   -0.974473 0.000302559
       12264     -0.9968   -0.974475  0.00030254
       12265     -0.9992   -0.974477 0.000302522
       12266      -0.968   -0.974476 0.000302498
       12267     -0.9904   -0.974478 0.000302476
       12268     -0.9984    -0.97448 0.000302458
       12269     -0.9976   -0.974482 0.000302439
       12270     -0.9344   -0.974478 0.000302432
       12271     -0.9992    -0.97448 0.000302414
       12272     -0.9432   -0.974478   0.0003024
       12273     -0.8968   -0.974471 0.000302441
       12274     -0.9408   -0.974469 0.000302429
       12275          -1   -0.974471 0.000302412
       12276     -0.9992   -0.974473 0.000302394
       12277     -0.9728   -0.974473 0.000302369
       12278     -0.9632   -0.974472 0.000302346
       12279          -1   -0.974474 0.000302329
       12280      -0.984   -0.974475 0.000302305
       12281     -0.9048   -0.974469 0.000302334
       12282     -0.9992   -0.974471 0.000302316
       12283     -0.9952   -0.974473 0.000302296
       12284     -0.9976   -0.974475 0.000302277
       12285          -1   -0.974477  0.00030226
       12286      -0.984   -0.974477 0.000302236
       12287       -0.92   -0.974473 0.000302244
       12288     -0.9184   -0.974468 0.000302254
       12289       -0.92   -0.974464 0.000302262
       12290     -0.9336   -0.974461 0.000302255
       12291          -1   -0.974463 0.000302238
       12292     -0.9488   -0.974461  0.00030222
       12293          -1   -0.974463 0.000302203
       12294          -1   -0.974465 0.000302186
       12295     -0.9992   -0.974467 0.000302168
       12296     -0.9896   -0.974468 0.000302146
       12297          -1    -0.97447 0.000302128
       12298     -0.9968   -0.974472 0.000302109
       12299          -1   -0.974474 0.000302092
       12300     -0.9968   -0.974476 0.000302073
       12301     -0.9696   -0.974475 0.000302048
       12302     -0.9456   -0.974473 0.000302033
       12303     -0.9992   -0.974475 0.000302015
       12304      -0.952   -0.974473 0.000301996
       12305       -0.92   -0.974469 0.000302004
       12306       -0.92   -0.974464 0.000302012
       12307     -0.9576   -0.974463  0.00030199
       12308          -1   -0.974465 0.000301973
       12309          -1   -0.974467 0.000301955
       12310     -0.9984   -0.974469 0.000301937
       12311          -1   -0.974471  0.00030192
       12312     -0.9984   -0.974473 0.000301902
       12313          -1   -0.974475 0.000301884
       12314          -1   -0.974477 0.000301867
       12315     -0.9904   -0.974479 0.000301845
       12316      -0.996    -0.97448 0.000301826
       12317          -1   -0.974482 0.000301808
       12318     -0.9984   -0.974484  0.00030179
       12319          -1   -0.974486 0.000301773
       12320      -0.992   -0.974488 0.000301751
       12321          -1    -0.97449 0.000301734
       12322          -1   -0.974492 0.000301717
       12323     -0.9976   -0.974494 0.000301698
       12324          -1   -0.974496 0.000301681
       12325     -0.9976   -0.974498 0.000301662
       12326     -0.9952   -0.974499 0.000301642
       12327     -0.9992   -0.974501 0.000301624
       12328          -1   -0.974504 0.000301607
       12329     -0.9952   -0.974505 0.000301587
       12330     -0.9928   -0.974507 0.000301566
       12331      -0.996   -0.974508 0.000301547
       12332     -0.9968    -0.97451 0.000301528
       12333     -0.9416   -0.974508 0.000301515
       12334       -0.92   -0.974503 0.000301523
       12335       -0.94     -0.9745 0.000301512
       12336      -0.968     -0.9745 0.000301488
       12337     -0.9192   -0.974495 0.000301497
       12338       -0.92   -0.974491 0.000301505
       12339     -0.9168   -0.974486 0.000301516
       12340     -0.9136   -0.974481 0.000301532
       12341     -0.9192   -0.974477 0.000301541
       12342     -0.8888    -0.97447 0.000301597
       12343     -0.9136   -0.974465 0.000301612
       12344       -0.92   -0.974461  0.00030162
       12345     -0.9888   -0.974462 0.000301598
       12346     -0.9976   -0.974464 0.000301579
       12347     -0.9992   -0.974466 0.000301562
       12348     -0.9992   -0.974468 0.000301544
       12349     -0.9832   -0.974468  0.00030152
       12350     -0.9744   -0.974468 0.000301496
       12351     -0.9728   -0.974468 0.000301472
       12352     -0.9792   -0.974469 0.000301447
       12353     -0.9864   -0.974469 0.000301425
       12354      -0.996   -0.974471 0.000301405
       12355     -0.9856   -0.974472 0.000301382
       12356          -1   -0.974474 0.000301365
       12357     -0.9744   -0.974474  0.00030134
       12358     -0.9432   -0.974472 0.000301327
       12359       -0.92   -0.974467 0.000301335
       12360     -0.9192   -0.974463 0.000301343
       12361     -0.9504   -0.974461 0.000301325
       12362     -0.9976   -0.974463 0.000301307
       12363          -1   -0.974465 0.000301289
       12364     -0.9984   -0.974467 0.000301271
       12365     -0.9968   -0.974469 0.000301252
       12366          -1   -0.974471 0.000301235
       12367          -1   -0.974473 0.000301218
       12368     -0.9872   -0.974474 0.000301195
       12369     -0.9984   -0.974476 0.000301177
       12370     -0.9936   -0.974477 0.000301157
       12371          -1   -0.974479 0.000301139
       12372     -0.9944   -0.974481 0.000301119
       12373          -1   -0.974483 0.000301102
       12374     -0.9776   -0.974483 0.000301078
       12375     -0.9752   -0.974483 0.000301053
       12376     -0.9984   -0.974485 0.000301035
       12377     -0.9656   -0.974484 0.000301012
       12378          -1   -0.974486 0.000300995
       12379     -0.9928   -0.974488 0.000300974
       12380     -0.9992    -0.97449 0.000300956
       12381      -0.944   -0.974487 0.000300942
       12382      -0.964   -0.974487 0.000300919
       12383      -0.996   -0.974488   0.0003009
       12384          -1    -0.97449 0.000300882
       12385     -0.9984   -0.974492 0.000300864
       12386     -0.9984   -0.974494 0.000300846
       12387     -0.9984   -0.974496 0.000300828
       12388     -0.9976   -0.974498  0.00030081
       12389     -0.9672   -0.974498 0.000300786
       12390     -0.9976   -0.974499 0.000300767
       12391          -1   -0.974501  0.00030075
       12392          -1   -0.974503 0.000300733
       12393     -0.9976   -0.974505 0.000300714
       12394          -1   -0.974507 0.000300697
       12395     -0.9896   -0.974509 0.000300675
       12396          -1   -0.974511 0.000300658
       12397     -0.9992   -0.974513  0.00030064
       12398     -0.9848   -0.974514 0.000300617
       12399     -0.9944   -0.974515 0.000300597
       12400          -1   -0.974517  0.00030058
       12401          -1   -0.974519 0.000300563
       12402      -0.972   -0.974519 0.000300539
       12403     -0.9976   -0.974521  0.00030052
       12404     -0.9992   -0.974523 0.000300503
       12405          -1   -0.974525 0.000300485
       12406     -0.9976   -0.974527 0.000300467
       12407     -0.9904   -0.974528 0.000300446
       12408     -0.9896   -0.974529 0.000300424
       12409     -0.9872    -0.97453 0.000300401
       12410     -0.9928   -0.974532 0.000300381
       12411          -1   -0.974534 0.000300364
       12412     -0.9976   -0.974536 0.000300345
       12413          -1   -0.974538 0.000300328
       12414     -0.9656   -0.974537 0.000300305
       12415     -0.9552   -0.974535 0.000300284
       12416          -1   -0.974538 0.000300267
       12417     -0.9976   -0.974539 0.000300249
       12418          -1   -0.974541 0.000300232
       12419          -1   -0.974543 0.000300214
       12420     -0.9144   -0.974539 0.000300229
       12421      -0.888   -0.974532 0.000300286
       12422     -0.9664   -0.974531 0.000300262
       12423     -0.9992   -0.974533 0.000300245
       12424     -0.9952   -0.974535 0.000300225
       12425          -1   -0.974537 0.000300208
       12426     -0.9848   -0.974538 0.000300185
       12427     -0.9064   -0.974532 0.000300211
       12428     -0.9664   -0.974531 0.000300188
       12429     -0.9528    -0.97453 0.000300169
       12430     -0.9992   -0.974532 0.000300151
       12431     -0.9784   -0.974532 0.000300127
       12432     -0.9624   -0.974531 0.000300104
       12433     -0.9928   -0.974532 0.000300084
       12434     -0.9264   -0.974529 0.000300085
       12435       -0.92   -0.974524 0.000300093
       12436     -0.9616   -0.974523  0.00030007
       12437          -1   -0.974525 0.000300053
       12438     -0.9984   -0.974527 0.000300035
       12439     -0.9976   -0.974529 0.000300017
       12440     -0.9984   -0.974531 0.000299999
       12441     -0.9992   -0.974533 0.000299981
       12442      -0.996   -0.974535 0.000299962
       12443     -0.9872   -0.974536  0.00029994
       12444     -0.9904   -0.974537 0.000299918
       12445     -0.9984   -0.974539   0.0002999
       12446     -0.9992   -0.974541 0.000299883
       12447          -1   -0.974543 0.000299866
       12448          -1   -0.974545 0.000299849
       12449     -0.9984   -0.974547 0.000299831
       12450     -0.9992   -0.974549 0.000299813
       12451     -0.9632   -0.974548  0.00029979
       12452     -0.9968    -0.97455 0.000299772
       12453          -1   -0.974552 0.000299755
       12454     -0.9904   -0.974553 0.000299733
       12455     -0.9992   -0.974555 0.000299716
       12456     -0.9952   -0.974557 0.000299696
       12457          -1   -0.974559 0.000299679
       12458     -0.9992   -0.974561 0.000299662
       12459          -1   -0.974563 0.000299644
       12460     -0.9992   -0.974565 0.000299627
       12461     -0.9544   -0.974563 0.000299607
       12462     -0.9144   -0.974558 0.000299622
       12463       -0.92   -0.974554  0.00029963
       12464       -0.92   -0.974549 0.000299638
       12465       -0.92   -0.974545 0.000299646
       12466     -0.9192   -0.974541 0.000299655
       12467       -0.92   -0.974536 0.000299663
       12468     -0.9136   -0.974531 0.000299678
       12469     -0.9104   -0.974526 0.000299699
       12470     -0.9992   -0.974528 0.000299681
       12471     -0.9936    -0.97453 0.000299661
       12472     -0.9968   -0.974531 0.000299642
       12473     -0.9976   -0.974533 0.000299624
       12474          -1   -0.974535 0.000299607
       12475     -0.9888   -0.974537 0.000299585
       12476     -0.9856   -0.974537 0.000299562
       12477          -1   -0.974539 0.000299545
       12478     -0.9952   -0.974541 0.000299526
       12479          -1   -0.974543 0.000299509
       12480          -1   -0.974545 0.000299492
       12481          -1   -0.974547 0.000299475
       12482     -0.9536   -0.974546 0.000299455
       12483     -0.9016    -0.97454 0.000299488
       12484     -0.8896   -0.974533 0.000299542
       12485       -0.92   -0.974529 0.000299549
       12486     -0.9184   -0.974524 0.000299559
       12487       -0.92    -0.97452 0.000299567
       12488     -0.9984   -0.974522 0.000299549
       12489      -0.996   -0.974523  0.00029953
       12490     -0.9984   -0.974525 0.000299512
       12491      -0.988   -0.974526  0.00029949
       12492     -0.9816   -0.974527 0.000299467
       12493          -1   -0.974529  0.00029945
       12494          -1   -0.974531 0.000299433
       12495     -0.9768   -0.974531 0.000299409
       12496          -1   -0.974533 0.000299392
       12497          -1   -0.974535 0.000299375
       12498     -0.9968   -0.974537 0.000299356
       12499       -0.98   -0.974537 0.000299332
       12500          -1   -0.974539 0.000299315
       12501     -0.9992   -0.974541 0.000299298
       12502          -1   -0.974543 0.000299281
       12503          -1   -0.974546 0.000299264
       12504     -0.9928   -0.974547 0.000299244
       12505     -0.9976   -0.974549 0.000299225
       12506     -0.9512   -0.974547 0.000299207
       12507     -0.9984   -0.974549 0.000299189
       12508       -0.98   -0.974549 0.000299166
       12509     -0.9976   -0.974551 0.000299148
       12510     -0.9992   -0.974553  0.00029913
       12511          -1   -0.974555 0.000299113
       12512          -1   -0.974557 0.000299096
       12513     -0.9952   -0.974559 0.000299077
       12514     -0.9592   -0.974558 0.000299055
       12515       -0.98   -0.974558 0.000299032
       12516     -0.9992    -0.97456 0.000299014
       12517     -0.9928   -0.974561 0.000298994
       12518      -0.964   -0.974561 0.000298971
       12519      -0.988   -0.974562 0.000298949
       12520          -1   -0.974564 0.000298932
       12521          -1   -0.974566 0.000298916
       12522     -0.9944   -0.974567 0.000298896
       12523     -0.9952   -0.974569 0.000298877
       12524     -0.9984   -0.974571 0.000298859
       12525     -0.9992   -0.974573 0.000298841
       12526     -0.9176   -0.974568 0.000298852
       12527     -0.8448   -0.974558 0.000299008
       12528       -0.92   -0.974554 0.000299016
       12529      -0.912   -0.974549 0.000299033
       12530     -0.9528   -0.974547 0.000299015
       12531     -0.9992   -0.974549 0.000298997
       12532          -1   -0.974551  0.00029898
       12533          -1   -0.974553 0.000298963
       12534     -0.9888   -0.974554 0.000298942
       12535       -0.92    -0.97455 0.000298949
       12536       -0.92   -0.974545 0.000298957
       12537       -0.92   -0.974541 0.000298965
       12538     -0.9096   -0.974536 0.000298986
       12539          -1   -0.974538 0.000298969
       12540          -1    -0.97454 0.000298952
       12541     -0.9784    -0.97454 0.000298928
       12542     -0.9928   -0.974542 0.000298908
       12543     -0.9992   -0.974544 0.000298891
       12544     -0.9992   -0.974546 0.000298873
       12545     -0.9416   -0.974543 0.000298861
       12546     -0.9992   -0.974545 0.000298844
       12547     -0.9576   -0.974544 0.000298823
       12548     -0.9856   -0.974544   0.0002988
       12549     -0.9096   -0.974539 0.000298821
       12550     -0.9056   -0.974534 0.000298848
       12551      -0.936   -0.974531  0.00029884
       12552          -1   -0.974533 0.000298823
       12553     -0.9624   -0.974532 0.000298801
       12554     -0.9896   -0.974533  0.00029878
       12555     -0.9984   -0.974535 0.000298762
       12556     -0.9616   -0.974534  0.00029874
       12557     -0.9984   -0.974536 0.000298722
       12558     -0.9984   -0.974538 0.000298704
       12559     -0.9992    -0.97454 0.000298687
       12560     -0.9776    -0.97454 0.000298663
       12561          -1   -0.974542 0.000298646
       12562     -0.9984   -0.974544 0.000298629
       12563          -1   -0.974546 0.000298612
       12564       -0.98   -0.974546 0.000298588
       12565     -0.9704   -0.974546 0.000298565
       12566     -0.9304   -0.974542 0.000298562
       12567       -0.92   -0.974538 0.000298569
       12568      -0.964   -0.974537 0.000298547
       12569       -0.92   -0.974533 0.000298555
       12570     -0.9112   -0.974528 0.000298573
       12571     -0.9136   -0.974523 0.000298589
       12572      -0.928   -0.974519 0.000298588
       12573          -1   -0.974521 0.000298571
       12574       -0.98   -0.974522 0.000298548
       12575     -0.9976   -0.974524  0.00029853
       12576     -0.9632   -0.974523 0.000298507
       12577     -0.9936   -0.974524 0.000298487
       12578          -1   -0.974526 0.000298471
       12579          -1   -0.974528 0.000298454
       12580      -0.992    -0.97453 0.000298433
       12581     -0.9912   -0.974531 0.000298412
       12582      -0.952   -0.974529 0.000298394
       12583     -0.9928   -0.974531 0.000298374
       12584          -1   -0.974533 0.000298357
       12585          -1   -0.974535  0.00029834
       12586      -0.992   -0.974536  0.00029832
       12587          -1   -0.974538 0.000298303
       12588     -0.9928   -0.974539 0.000298283
       12589     -0.9968   -0.974541 0.000298264
       12590          -1   -0.974543 0.000298248
       12591     -0.9824   -0.974544 0.000298224
       12592     -0.9992   -0.974546 0.000298207
       12593     -0.9992   -0.974548  0.00029819
       12594     -0.9984    -0.97455 0.000298172
       12595     -0.9976   -0.974552 0.000298154
       12596          -1   -0.974554 0.000298137
       12597     -0.9992   -0.974556  0.00029812
       12598          -1   -0.974558 0.000298103
       12599          -1    -0.97456 0.000298087
       12600      -0.992   -0.974561 0.000298066
       12601          -1   -0.974563 0.000298049
       12602          -1   -0.974565 0.000298032
       12603     -0.9952   -0.974567 0.000298013
       12604     -0.9944   -0.974568 0.000297994
       12605          -1    -0.97457 0.000297977
