#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       15740     98.7216     79.5416    0.255281
       15741         100     79.5429    0.255268
       15742     35.9648     79.5401    0.255267
       15743     90.8112     79.5408    0.255252
       15744      99.768     79.5421    0.255239
       15745      44.144     79.5398    0.255232
       15746     23.1792     79.5363    0.255241
       15747     80.7888     79.5363    0.255225
       15748     99.9216     79.5376    0.255212
       15749         100     79.5389    0.255199
       15750     99.9216     79.5402    0.255186
       15751     51.9936     79.5385    0.255176
       15752     75.8352     79.5382     0.25516
       15753         100     79.5395    0.255147
       15754         100     79.5408    0.255134
       15755     76.0416     79.5406    0.255118
       15756      99.768     79.5419    0.255105
       15757         100     79.5432    0.255092
       15758         100     79.5445     0.25508
       15759     99.8432     79.5458    0.255067
       15760         100     79.5471    0.255054
       15761     99.9216     79.5484    0.255041
       15762      99.768     79.5497    0.255028
       15763     37.5232      79.547    0.255026
       15764     26.4368     79.5436    0.255032
       15765     39.0672     79.5411    0.255028
       15766      6.3104     79.5364    0.255055
       15767      7.0944     79.5318     0.25508
       15768      2.6384     79.5269     0.25511
       15769     14.4784     79.5228    0.255127
       15770      8.6144     79.5183    0.255151
       15771        23.6     79.5148    0.255159
       15772     95.4624     79.5158    0.255145
       15773     99.9216     79.5171    0.255132
       15774     99.3824     79.5183    0.255119
       15775     99.6144     79.5196    0.255106
       15776     91.7488     79.5204    0.255091
       15777      79.352     79.5204    0.255075
       15778     88.4384     79.5209    0.255059
       15779     99.0288     79.5222    0.255046
       15780         100     79.5235    0.255033
       15781      99.768     79.5248     0.25502
       15782     73.4784     79.5244    0.255005
       15783       2.688     79.5195    0.255035
       15784      6.7712     79.5149     0.25506
       15785     34.2976      79.512     0.25506
       15786      7.5232     79.5075    0.255085
       15787     50.3152     79.5056    0.255075
       15788         100     79.5069    0.255063
       15789     99.9216     79.5082     0.25505
       15790     52.1168     79.5065    0.255039
       15791     17.6864     79.5026    0.255053
       15792     11.3568     79.4983    0.255074
       15793      7.8128     79.4937    0.255098
       15794     69.3776     79.4931    0.255083
       15795      91.392     79.4938    0.255068
       15796     56.1968     79.4924    0.255056
       15797         100     79.4937    0.255043
       15798     99.8432     79.4949     0.25503
       15799     95.0784     79.4959    0.255016
       15800      9.6144     79.4915    0.255038
       15801     38.0336     79.4889    0.255035
       15802       49.04      79.487    0.255026
       15803     99.8464     79.4882    0.255014
       15804         100     79.4895    0.255001
       15805         100     79.4908    0.254988
       15806         100     79.4921    0.254975
       15807     61.5552      79.491    0.254961
       15808     18.6768     79.4872    0.254974
       15809     66.7968     79.4864    0.254959
       15810         100     79.4877    0.254947
       15811     92.0544     79.4884    0.254932
       15812     85.1648     79.4888    0.254916
       15813      6.7824     79.4842    0.254941
       15814       38.88     79.4816    0.254938
       15815     13.5776     79.4775    0.254956
       15816     47.6336     79.4755    0.254948
       15817         100     79.4768    0.254935
       15818     99.7648      79.478    0.254922
       15819         100     79.4793    0.254909
       15820      99.768     79.4806    0.254896
       15821     99.9216     79.4819    0.254884
       15822      95.664     79.4829    0.254869
       15823      99.768     79.4842    0.254857
       15824     99.6928     79.4855    0.254844
       15825         100     79.4868    0.254831
       15826         100     79.4881    0.254818
       15827     98.3952     79.4893    0.254805
       15828     99.9216     79.4906    0.254792
       15829     99.9216     79.4919    0.254779
       15830     99.2384     79.4931    0.254766
       15831     87.0336     79.4936     0.25475
       15832      53.568     79.4919     0.25474
       15833     81.6256     79.4921    0.254724
       15834     27.5872     79.4888    0.254729
       15835      56.424     79.4873    0.254717
       15836      99.768     79.4886    0.254704
       15837     96.3648     79.4897     0.25469
       15838     70.0816     79.4891    0.254675
       15839     70.0864     79.4885    0.254659
       15840         100     79.4898    0.254646
       15841     99.9216     79.4911    0.254634
       15842     99.1632     79.4923    0.254621
       15843      99.768     79.4936    0.254608
       15844         100     79.4949    0.254595
       15845     99.0128     79.4961    0.254582
       15846         100     79.4974    0.254569
       15847         100     79.4987    0.254556
       15848         100        79.5    0.254543
       15849     99.6896     79.5013    0.254531
       15850         100     79.5026    0.254518
       15851         100     79.5039    0.254505
       15852     99.9216     79.5052    0.254492
       15853     99.6112     79.5064    0.254479
       15854     99.9216     79.5077    0.254467
       15855     99.4608      79.509    0.254454
       15856      95.128       79.51    0.254439
       15857     99.8432     79.5112    0.254427
       15858      99.536     79.5125    0.254414
       15859     99.8464     79.5138    0.254401
       15860     87.8896     79.5143    0.254385
       15861         100     79.5156    0.254373
       15862      99.768     79.5169     0.25436
       15863     99.8432     79.5182    0.254347
       15864     98.0528     79.5193    0.254334
       15865     70.6448     79.5188    0.254318
       15866     99.4704       79.52    0.254305
       15867     84.5072     79.5204     0.25429
       15868     99.8432     79.5216    0.254277
       15869     99.7648     79.5229    0.254264
       15870     91.5504     79.5237    0.254249
       15871     77.5488     79.5235    0.254233
       15872       80.96     79.5236    0.254217
       15873     99.6896     79.5249    0.254204
       15874     99.9216     79.5262    0.254191
       15875         100     79.5275    0.254179
       15876     99.6208     79.5287    0.254166
       15877     99.4672       79.53    0.254153
       15878      99.536     79.5313     0.25414
       15879     99.8432     79.5325    0.254127
       15880     97.8944     79.5337    0.254114
       15881     46.2736     79.5316    0.254106
       15882      7.3488     79.5271    0.254131
       15883     38.0528     79.5244    0.254129
       15884     99.9216     79.5257    0.254116
       15885     77.1872     79.5256      0.2541
       15886      1.4864     79.5207    0.254131
